start-time,corrupted,links-lost-on-pre-filter,tp,fp,fn,precision,recall,f-measure,time-take-seconds,linkage-class,fields-used1,fields-used2,evaluation-approach,records-repo,results-repo,links-sub-repo,max-memory-usage,code-version,hostname,"linkage-configuration-hash",births-cache-size,marriages-cache-size,deaths-cache-size,ros,threshold,"pre-filter-required-fields",max-sibling-age-diff,min-marriage-age,min-parenting-age,max-parenting-age,"max-marriage-age-discrepancy",max-death-age,linkage-results-file,reason,priority,required-memory,seed,population,size,corruption-profile,metric,linkage-type,pre-filter,persist-links,evaluate-quality,experiment-id,linkage-phase,pop-number,"single-path-indirect-evaluation-approach","dual-path-indirect-evaluation-approach"
1618738339954,true,1,955,165,1125,0.8526785714285714,0.45913461538461536,0.596875,20,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthGroomIdentityLinkageRecipe","Marriage[ GROOM_FORENAME GROOM_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-groom-identity.ALL","synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_reversed-birth-groom-identity_links","initial_JENSEN_SHANNON_0.3_2021-04-18T09-32-19.954Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-161850035,90000,90000,90000,70,0.3,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-groom-identity",true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",A2,3,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738324610,true,30,576,0,794,1.0,0.42043795620437957,0.591983556012333,15,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",death-groom-identity.ALL,"synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_death-groom-identity_links","initial_JENSEN_SHANNON_0.3_2021-04-18T09-32-04.61Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,1941134921,90000,90000,90000,70,0.3,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-groom-identity,true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",A1,3,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738372806,true,1,1004,150,1158,0.8700173310225303,0.46438482886216464,0.6055488540410132,20,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthBrideIdentityLinkageRecipe","Marriage[ BRIDE_FORENAME BRIDE_SURNAME BRIDE_MOTHER_FORENAME BRIDE_MOTHER_MAIDEN_SURNAME BRIDE_FATHER_FORENAME BRIDE_FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-bride-identity.ALL","synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_reversed-birth-bride-identity_links","initial_JENSEN_SHANNON_0.3_2021-04-18T09-32-52.806Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-819486587,90000,90000,90000,70,0.3,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-bride-identity",true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",B2,3,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738361921,true,108,746,1677,249,0.30788278992983903,0.749748743718593,0.43651258045640723,10,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathBrideOwnMarriageIdentityLinkageRecipe","Death[ FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FORENAME SURNAME ]","Marriage[ BRIDE_FATHER_FORENAME BRIDE_FATHER_SURNAME BRIDE_MOTHER_FORENAME BRIDE_MOTHER_MAIDEN_SURNAME BRIDE_FORENAME BRIDE_SURNAME ]",death-bride-identity.ALL,"synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_death-bride-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-32-41.921Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-783825065,90000,90000,90000,70,0.7,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-bride-identity,true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",B1,3,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738395342,true,-1,348,417,3536,0.4549019607843137,0.08959835221421215,0.1497096149709615,1,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-death-identity.ALL","synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_reversed-birth-groom-identity_links","initial_JENSEN_SHANNON_0.3_2021-04-18T09-33-15.342Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-2142122105,90000,90000,90000,70,0.3,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-groom-identity",true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",DUAL_PATH_INDIRECT,3,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738360498,true,-1,202,29,1373,0.8744588744588745,0.12825396825396826,0.22369878183831673,1,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-male-birth-death-identity.ALL","synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_reversed-birth-groom-identity_links","initial_JENSEN_SHANNON_0.3_2021-04-18T09-32-40.498Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-1303008600,90000,90000,90000,70,0.3,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-groom-identity",true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",SINGLE_PATH_A_INDIRECT,3,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738393743,true,-1,146,388,1429,0.27340823970037453,0.0926984126984127,0.13845424371740161,1,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-male-birth-death-identity.ALL","synthetic-scotland_13k_3_corrupted_A","synthetic-scotland_3_A_reversed-birth-groom-identity_links","initial_JENSEN_SHANNON_0.3_2021-04-18T09-33-13.743Z",0.326820704,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-2142122105,90000,90000,90000,70,0.3,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-groom-identity",true,false,true,"A0E01DC5D1235C4B9747C2935186DCA98A99F5D0699304D97E8ECD04A11E6D2F",SINGLE_PATH_B_INDIRECT,3,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738521907,true,-1,296,627,3722,0.3206933911159263,0.07366849178695868,0.11981380287391216,0,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-death-identity.ALL","synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_reversed-birth-bride-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-35-21.907Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-1293000631,90000,90000,90000,70,0.7,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-bride-identity",true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",DUAL_PATH_INDIRECT,4,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738410638,true,26,540,0,922,1.0,0.3693570451436389,0.5394605394605395,22,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",death-groom-identity.ALL,"synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_death-groom-identity_links","initial_JENSEN_SHANNON_0.1_2021-04-18T09-33-30.638Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,1261076551,90000,90000,90000,70,0.1,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-groom-identity,true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",A1,4,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738464710,true,110,560,1010,473,0.35668789808917195,0.542110358180058,0.43027276219746446,14,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathBrideOwnMarriageIdentityLinkageRecipe","Death[ FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FORENAME SURNAME ]","Marriage[ BRIDE_FATHER_FORENAME BRIDE_FATHER_SURNAME BRIDE_MOTHER_FORENAME BRIDE_MOTHER_MAIDEN_SURNAME BRIDE_FORENAME BRIDE_SURNAME ]",death-bride-identity.ALL,"synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_death-bride-identity_links","initial_JENSEN_SHANNON_0.5_2021-04-18T09-34-24.71Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-1463883435,90000,90000,90000,70,0.5,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-bride-identity,true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",B1,4,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738521693,true,-1,99,594,1505,0.14285714285714285,0.06172069825436409,0.08619939050936004,0,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-female-birth-death-identity.ALL","synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_reversed-birth-bride-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-35-21.693Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-1293000631,90000,90000,90000,70,0.7,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-bride-identity",true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",SINGLE_PATH_B_INDIRECT,4,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738464302,true,-1,197,33,1407,0.8565217391304348,0.12281795511221945,0.2148309705561614,0,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-female-birth-death-identity.ALL","synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_reversed-birth-bride-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-34-24.302Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-2122538276,90000,90000,90000,70,0.7,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-bride-identity",true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",SINGLE_PATH_A_INDIRECT,4,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738433167,true,3,911,156,1277,0.8537956888472352,0.4163619744058501,0.5597542242703533,31,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthGroomIdentityLinkageRecipe","Marriage[ GROOM_FORENAME GROOM_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-groom-identity.ALL","synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_reversed-birth-groom-identity_links","initial_JENSEN_SHANNON_0.1_2021-04-18T09-33-53.167Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-841908405,90000,90000,90000,70,0.1,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-groom-identity",true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",A2,4,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738479092,true,3,1799,8148,480,0.18085855031667838,0.7893813075910487,0.29429085555373796,42,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthBrideIdentityLinkageRecipe","Marriage[ BRIDE_FORENAME BRIDE_SURNAME BRIDE_MOTHER_FORENAME BRIDE_MOTHER_MAIDEN_SURNAME BRIDE_FATHER_FORENAME BRIDE_FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-bride-identity.ALL","synthetic-scotland_13k_4_corrupted_A","synthetic-scotland_4_A_reversed-birth-bride-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-34-39.092Z",1.51135616,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,540630153,90000,90000,90000,70,0.7,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-bride-identity",true,false,true,"B231FC0427D78C3ED6478B55CD614FF705448643E66312BD226E907032563601",B2,4,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738585191,true,-1,190,645,1314,0.2275449101796407,0.12632978723404256,0.16246259085079093,0,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-male-birth-death-identity.ALL","synthetic-scotland_13k_1_corrupted_A","synthetic-scotland_1_A_death-groom-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-36-25.191Z",2.212016208,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-1880769312,90000,90000,90000,70,0.7,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-groom-identity,true,false,true,"91CB7E3BAA6541163AC8BC3F76E30A891888A61E9E727E0CFB2AB3C64F20CC7B",SINGLE_PATH_A_INDIRECT,1,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738528879,true,30,1016,1322,335,0.4345594525235244,0.7520355292376018,0.5508267823258336,23,"uk.ac.standrews.cs.population_linkage.linkageRecipes.DeathGroomOwnMarriageIdentityLinkageRecipe","Death[ FORENAME SURNAME SPOUSE_NAMES FATHER_FORENAME FATHER_SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME ]","Marriage[ GROOM_FORENAME GROOM_SURNAME BRIDE_FULL_NAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME ]",death-groom-identity.ALL,"synthetic-scotland_13k_1_corrupted_A","synthetic-scotland_1_A_death-groom-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-35-28.879Z",2.212016208,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-993715635,90000,90000,90000,70,0.7,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-groom-identity,true,false,true,"91CB7E3BAA6541163AC8BC3F76E30A891888A61E9E727E0CFB2AB3C64F20CC7B",A1,1,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738600148,true,1,893,81,1245,0.9168377823408624,0.4176800748362956,0.5739074550128535,30,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthBrideIdentityLinkageRecipe","Marriage[ BRIDE_FORENAME BRIDE_SURNAME BRIDE_MOTHER_FORENAME BRIDE_MOTHER_MAIDEN_SURNAME BRIDE_FATHER_FORENAME BRIDE_FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-bride-identity.ALL","synthetic-scotland_13k_1_corrupted_A","synthetic-scotland_1_A_reversed-birth-bride-identity_links","initial_JENSEN_SHANNON_0.1_2021-04-18T09-36-40.148Z",2.212016208,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,-1499544957,90000,90000,90000,70,0.1,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-bride-identity",true,false,true,"91CB7E3BAA6541163AC8BC3F76E30A891888A61E9E727E0CFB2AB3C64F20CC7B",B2,1,"reversed-female-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738630322,true,-1,133,337,1371,0.28297872340425534,0.0884308510638298,0.1347517730496454,0,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthDeathIdentityLinkageRecipe","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","Death[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-male-birth-death-identity.ALL","synthetic-scotland_13k_1_corrupted_A","synthetic-scotland_1_A_death-groom-identity_links","initial_JENSEN_SHANNON_0.7_2021-04-18T09-37-10.322Z",2.212016208,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,1575084479,90000,90000,90000,70,0.7,6,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,death-groom-identity,true,false,true,"91CB7E3BAA6541163AC8BC3F76E30A891888A61E9E727E0CFB2AB3C64F20CC7B",SINGLE_PATH_B_INDIRECT,1,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
1618738552804,true,4,1185,4291,887,0.21639883126369613,0.571911196911197,0.3139904610492846,32,"uk.ac.standrews.cs.population_linkage.linkageRecipes.BirthGroomIdentityLinkageRecipe","Marriage[ GROOM_FORENAME GROOM_SURNAME GROOM_MOTHER_FORENAME GROOM_MOTHER_MAIDEN_SURNAME GROOM_FATHER_FORENAME GROOM_FATHER_SURNAME ]","Birth[ FORENAME SURNAME MOTHER_FORENAME MOTHER_MAIDEN_SURNAME FATHER_FORENAME FATHER_SURNAME ]","reversed-birth-groom-identity.ALL","synthetic-scotland_13k_1_corrupted_A","synthetic-scotland_1_A_reversed-birth-groom-identity_links","initial_JENSEN_SHANNON_0.5_2021-04-18T09-35-52.804Z",2.212016208,"0f3a57f1321ee5ecf1c26cd284c4769035bf9a41",sif-10,518208335,90000,90000,90000,70,0.5,5,50,15,15,55,20,120,"cluster-runs/results/linkage-BDI-indirect-sif-10.csv",initial,4,12,12345,synthetic-scotland,13k,A,JENSEN_SHANNON,"reversed-birth-groom-identity",true,false,true,"91CB7E3BAA6541163AC8BC3F76E30A891888A61E9E727E0CFB2AB3C64F20CC7B",A2,1,"reversed-male-birth-death-identity.ALL","reversed-birth-death-identity.ALL"
